mean,group
13.46,n=100
9.02,n=100
7.92,n=100
22.27,n=100
8,n=100
10.36,n=100
15.69,n=100
6.76,n=100
12.37,n=100
9.05,n=100
7.05,n=100
12.2,n=100
11.52,n=100
7.43,n=100
12.03,n=100
11.39,n=100
8.05,n=100
10.12,n=100
8.77,n=100
12.46,n=100
9.95,n=100
24.01,n=100
10.22,n=100
6.91,n=100
11.27,n=100
10.12,n=100
11.01,n=100
8.16,n=100
11.84,n=100
16.22,n=100
8.65,n=100
7.39,n=100
10.74,n=100
9.84,n=100
13.36,n=100
21.88,n=100
9.47,n=100
14.77,n=100
10.55,n=100
5.23,n=100
10.14,n=100
9.16,n=100
10.45,n=100
17.03,n=100
4.68,n=100
14.06,n=100
12.82,n=100
10.29,n=100
11.33,n=100
12.73,n=100
11.21,n=100
8.9,n=100
8.84,n=100
11.66,n=100
15.6,n=100
9.21,n=100
14.06,n=100
7.07,n=100
5.79,n=100
8.73,n=100
6.25,n=100
13.19,n=100
12.67,n=100
10.54,n=100
23.17,n=100
20.49,n=100
17.39,n=100
9.64,n=100
14.78,n=100
7.74,n=100
7.56,n=100
12.68,n=100
12.08,n=100
18.96,n=100
8.33,n=100
9.07,n=100
10.67,n=100
7.01,n=100
12.91,n=100
7.37,n=100
3.52,n=100
16.24,n=100
10.07,n=100
9.68,n=100
13.09,n=100
11.2,n=100
8.8,n=100
10.49,n=100
22.66,n=100
15.79,n=100
5.49,n=100
6.67,n=100
11.94,n=100
6.82,n=100
14.31,n=100
13.39,n=100
14.33,n=100
14.31,n=100
4.64,n=100
10.47,n=100
10.87,n=100
17.75,n=100
9.48,n=100
6.42,n=100
11.7,n=100
7.58,n=100
14.16,n=100
9.67,n=100
6.54,n=100
9.63,n=100
6.92,n=100
24.44,n=100
13.75,n=100
15.57,n=100
19.93,n=100
5.13,n=100
10.35,n=100
8.69,n=100
18.07,n=100
14.3,n=100
15.42,n=100
11.95,n=100
11.86,n=100
12.62,n=100
9.72,n=100
7.42,n=100
23.75,n=100
11.03,n=100
18.38,n=100
12.95,n=100
14.77,n=100
9.1,n=100
6.24,n=100
9.71,n=100
14.74,n=100
12.7,n=100
11.33,n=100
11.26,n=100
9.54,n=100
16.74,n=100
10.96,n=100
11.15,n=100
10.14,n=100
5.11,n=100
7.42,n=100
8.98,n=100
7.81,n=100
8.7,n=100
21.17,n=100
7,n=100
6.72,n=100
7.16,n=100
8.12,n=100
12.18,n=100
12.43,n=100
13.92,n=100
10.83,n=100
11.46,n=100
5.57,n=100
20.33,n=100
12.78,n=100
11,n=100
10.58,n=100
13.89,n=100
8.73,n=100
9.82,n=100
15.23,n=100
14.07,n=100
7.19,n=100
9.51,n=100
16.66,n=100
5.24,n=100
2.16,n=100
14.45,n=100
13.53,n=100
5.76,n=100
8.8,n=100
18.19,n=100
11.38,n=100
11.78,n=100
4.29,n=100
5.28,n=100
14.89,n=100
2.38,n=100
12.71,n=100
18.12,n=100
6.64,n=100
19.4,n=100
9.69,n=100
8.03,n=100
15.81,n=100
6.21,n=100
12.11,n=100
9.35,n=100
13.34,n=100
14.91,n=100
10.17,n=100
6.16,n=100
12.1,n=100
12.24,n=100
8.17,n=100
17.3,n=100
8.64,n=100
18.46,n=100
4.26,n=100
2.71,n=100
7.5,n=100
13.72,n=100
7.96,n=100
9.16,n=100
14.2,n=100
8.67,n=100
13.45,n=100
11.12,n=100
8.72,n=100
9.53,n=100
9.02,n=100
1.98,n=100
9.39,n=100
8.75,n=100
9.29,n=100
9.35,n=100
14.45,n=100
5.52,n=100
4.7,n=100
10.88,n=100
22.13,n=100
9.45,n=100
8.85,n=100
12.24,n=100
19.23,n=100
10.6,n=100
7.94,n=100
7.39,n=100
11.12,n=100
8.82,n=100
17.67,n=100
17.65,n=100
12.33,n=100
7.91,n=100
16.18,n=100
9.84,n=100
16.41,n=100
9.08,n=100
12.9,n=100
19.11,n=100
5,n=100
10.11,n=100
18.38,n=100
7.82,n=100
9.55,n=100
13.23,n=100
6.32,n=100
5.82,n=100
13.19,n=100
13.69,n=100
5.47,n=100
8.15,n=100
14.14,n=100
6.85,n=100
21.56,n=100
7.49,n=100
12.18,n=100
11.2,n=100
19.19,n=100
8.8,n=100
8.84,n=100
11.3,n=100
3.29,n=100
9.74,n=100
10.45,n=100
5.15,n=100
12.14,n=100
12.32,n=100
13.53,n=100
5.95,n=100
19.85,n=100
9.09,n=100
33.08,n=100
20.6,n=100
11.5,n=100
6.62,n=100
9.97,n=100
15.78,n=100
18.93,n=100
7.11,n=100
14.19,n=100
12.77,n=100
9.21,n=100
14.53,n=100
12.88,n=100
7.89,n=100
15.75,n=100
12.28,n=100
11.13,n=100
16.27,n=100
9.36,n=100
5.61,n=100
5.36,n=100
11.55,n=100
9.24,n=100
5.54,n=100
8.67,n=100
4.51,n=100
6.9,n=100
2.87,n=100
5.81,n=100
12.67,n=100
6.92,n=100
12.17,n=100
14.57,n=100
9.58,n=100
7.77,n=100
8.98,n=100
14.69,n=100
22.37,n=100
14,n=100
24.04,n=100
9.26,n=100
5.07,n=100
12.6,n=100
5.79,n=100
12.73,n=100
24.1,n=100
5.28,n=100
12.45,n=100
9.85,n=100
12.77,n=100
8.57,n=100
16.12,n=100
8.73,n=100
4.2,n=100
12.22,n=100
13.54,n=100
5.94,n=100
13.14,n=100
13.97,n=100
7.84,n=100
7.61,n=100
2.96,n=100
11.98,n=100
12.96,n=100
6.71,n=100
5.88,n=100
8.03,n=100
7.93,n=100
12.7,n=100
4.23,n=100
13.93,n=100
9.83,n=100
4.55,n=100
8.83,n=100
8.03,n=100
12.32,n=100
3.08,n=100
11.44,n=100
11.24,n=100
11.57,n=100
7.47,n=100
4.32,n=100
9.36,n=100
6.56,n=100
8.04,n=100
8.56,n=100
7.46,n=100
8.97,n=100
9.77,n=100
12.88,n=100
10.93,n=100
7.75,n=100
6.41,n=100
8.54,n=100
10.95,n=100
5.09,n=100
8.24,n=100
13.69,n=100
16.54,n=100
6.32,n=100
5.87,n=100
12.15,n=100
12.71,n=100
17.5,n=100
12.06,n=100
6.34,n=100
15.94,n=100
5.88,n=100
8.35,n=100
10.65,n=100
6.62,n=100
7.67,n=100
4.45,n=100
8.55,n=100
11.12,n=100
16.71,n=100
10.31,n=100
7.56,n=100
6.82,n=100
14.31,n=100
7.49,n=100
15.62,n=100
8.71,n=100
8.16,n=100
10.77,n=100
2.52,n=100
4.62,n=100
7.42,n=100
8.15,n=100
14.81,n=100
10.62,n=100
8.68,n=100
14.86,n=100
5.98,n=100
10.61,n=100
21.51,n=100
12.26,n=100
8.75,n=100
2.62,n=100
7.32,n=100
12.82,n=100
11.15,n=100
8.86,n=100
17.8,n=100
1.55,n=100
15.34,n=100
6.12,n=100
11.64,n=100
9.39,n=100
11.4,n=100
8.58,n=100
6.67,n=100
12.15,n=100
11.29,n=100
12.08,n=100
13.86,n=100
21.28,n=100
16.22,n=100
6.9,n=100
10.95,n=100
20.81,n=100
14.37,n=100
10.59,n=100
14.42,n=100
7.98,n=100
6.54,n=100
5.44,n=100
10.88,n=100
10.03,n=100
8.53,n=100
13.68,n=100
12.71,n=100
12.48,n=100
13.9,n=100
8.86,n=100
11.52,n=100
25.14,n=100
4.53,n=100
10.49,n=100
19.47,n=100
5.91,n=100
12.96,n=100
10.5,n=100
7.21,n=100
7.59,n=100
20.32,n=100
11.02,n=100
9.81,n=100
11.41,n=100
11.93,n=100
15.7,n=100
27.96,n=100
19.83,n=100
21.03,n=100
9.01,n=100
12.94,n=100
16.62,n=100
1.73,n=100
17.37,n=100
12.02,n=100
17.21,n=100
24.01,n=100
14.41,n=100
7.35,n=100
4.94,n=100
18.51,n=100
4.67,n=100
4.29,n=100
15.26,n=100
8.24,n=100
15.19,n=100
21.21,n=100
14.15,n=100
9.69,n=100
9.75,n=100
13.93,n=100
4.36,n=100
6.59,n=100
6.46,n=100
14.32,n=100
7.57,n=100
12.2,n=100
14.18,n=100
10.58,n=100
11.27,n=100
11.8,n=100
2.05,n=100
21.81,n=100
5.68,n=100
14.87,n=100
11.46,n=100
11.15,n=100
8.99,n=100
19.41,n=100
7.71,n=100
14.93,n=100
13.57,n=100
10.56,n=100
10.12,n=100
22.51,n=100
16.42,n=100
12.29,n=100
11.1,n=100
7.6,n=100
-0.27,n=100
13.58,n=100
16.21,n=100
16.16,n=100
7.84,n=100
8.99,n=100
6.48,n=100
16.16,n=100
16.75,n=100
13.7,n=100
7.58,n=100
9.77,n=100
19.55,n=100
12.72,n=100
11.03,n=100
27.18,n=100
10.99,n=100
11.87,n=100
10.83,n=100
6.6,n=100
10.24,n=100
16.32,n=100
4,n=100
5.83,n=100
8.8,n=100
8.53,n=100
19.74,n=100
16.77,n=100
14.1,n=100
10.25,n=100
13.07,n=100
9.27,n=100
13.95,n=100
11.29,n=100
12.72,n=100
12.97,n=100
9.83,n=100
16.73,n=100
7.85,n=100
5.51,n=100
9.26,n=100
16.56,n=100
20.18,n=100
12.3,n=100
19.11,n=100
12.23,n=100
8.89,n=100
16.75,n=100
9.15,n=100
13.13,n=100
5.87,n=100
8.66,n=100
2.93,n=100
6.23,n=100
11.44,n=100
20.01,n=100
4.93,n=100
11.96,n=100
12.19,n=100
14.55,n=100
13.95,n=100
12.51,n=100
10.4,n=100
6.92,n=100
14.23,n=100
15.05,n=100
19.28,n=100
14.71,n=100
12.67,n=100
10.25,n=100
10.79,n=100
9.9,n=100
9.96,n=100
11.98,n=100
6.42,n=100
10.86,n=100
13.79,n=100
5.1,n=100
12.61,n=100
9.44,n=100
8.14,n=100
16.76,n=100
4.98,n=100
15.1,n=100
6.74,n=100
11.27,n=100
9.2,n=100
15.13,n=100
16.21,n=100
15.67,n=100
13.32,n=100
14.08,n=100
12.52,n=100
13.31,n=100
16.06,n=100
19.17,n=100
10.29,n=100
5.97,n=100
13.78,n=100
14.84,n=100
7.52,n=100
9.03,n=100
11.94,n=100
1.67,n=100
11.75,n=100
15.06,n=100
10.19,n=100
15.58,n=100
20.39,n=100
17.97,n=100
10.51,n=100
2.62,n=100
4.89,n=100
5.97,n=100
7.73,n=100
11.21,n=100
15.54,n=100
15.68,n=100
11.35,n=100
12.46,n=100
12.79,n=100
10.6,n=100
21.59,n=100
18.58,n=100
14.59,n=100
10.98,n=100
12.28,n=100
13.27,n=100
13.92,n=100
11.65,n=100
6.58,n=100
7.05,n=100
7.65,n=100
6.93,n=100
7.93,n=100
12.27,n=100
12.98,n=100
14.92,n=100
7.63,n=100
18.89,n=100
11.42,n=100
13.71,n=100
4.71,n=100
14.95,n=100
12.02,n=100
8.93,n=100
2.56,n=100
10.17,n=100
10.91,n=100
9.81,n=100
9.88,n=100
7.89,n=100
17.95,n=100
16.22,n=100
2.12,n=100
2.14,n=100
20.94,n=100
15.17,n=100
5.05,n=100
9.51,n=100
8.52,n=100
11.58,n=100
6.81,n=100
10.17,n=100
16.03,n=100
10.95,n=100
15,n=100
13.48,n=100
11.87,n=100
12.89,n=100
21.81,n=100
15.68,n=100
13.36,n=100
13.45,n=100
9.68,n=100
13.87,n=100
12.04,n=100
4.47,n=100
15.43,n=100
5.61,n=100
5.31,n=100
5.45,n=100
9.51,n=100
12.62,n=100
13.25,n=100
10.7,n=100
24.37,n=100
15.97,n=100
4.2,n=100
9.61,n=100
17.89,n=100
8.38,n=100
14.33,n=100
9.93,n=100
5.74,n=100
10.16,n=100
8.55,n=100
17.32,n=100
4.11,n=100
15.9,n=100
17.05,n=100
20.15,n=100
18.49,n=100
7.79,n=100
7.73,n=100
10.17,n=100
15.08,n=100
11.01,n=100
15.98,n=100
8.37,n=100
10.47,n=100
13.82,n=100
4.96,n=100
8.62,n=100
10.7,n=100
4.53,n=100
5.06,n=100
11.41,n=100
6.28,n=100
18.89,n=100
6.76,n=100
13.34,n=100
7.15,n=100
10.34,n=100
12.57,n=100
11.2,n=100
9.25,n=100
18.79,n=100
9.86,n=100
14.04,n=100
12.42,n=100
13.01,n=100
12.95,n=100
14.15,n=100
13.16,n=100
9.56,n=100
14.28,n=100
3.61,n=100
2.74,n=100
8.96,n=100
9.83,n=100
14.38,n=100
6.91,n=100
7.2,n=100
10.82,n=100
16.68,n=100
15.62,n=100
8.47,n=100
10.77,n=100
4.71,n=100
7.72,n=100
5.47,n=100
14.12,n=100
11.46,n=100
8,n=100
16.08,n=100
16.96,n=100
14.66,n=100
7.04,n=100
6.43,n=100
5.74,n=100
12.6,n=100
6.07,n=100
3.29,n=100
12.94,n=100
14.85,n=100
12.82,n=100
7.34,n=100
14.98,n=100
6.59,n=100
12.89,n=100
21.03,n=100
10.41,n=100
10.31,n=100
15.32,n=100
14.43,n=100
22.3,n=100
8.14,n=100
26.05,n=100
5.14,n=100
12.18,n=100
11.34,n=100
11.55,n=100
8.72,n=100
16.93,n=100
16.26,n=100
18.33,n=100
8.19,n=100
11.14,n=100
11.69,n=100
6.77,n=100
25.14,n=100
11.45,n=100
9.84,n=100
8.82,n=100
8.23,n=100
5.69,n=100
14.48,n=100
4.34,n=100
12.61,n=100
11.37,n=100
11.81,n=100
11.01,n=100
14.51,n=100
8.71,n=100
13.24,n=100
18.91,n=100
6.82,n=100
15.78,n=100
10.1,n=100
17.52,n=100
13.82,n=100
7.14,n=100
10.52,n=100
12.27,n=100
19.76,n=100
15.77,n=100
15.15,n=100
8.44,n=100
18.25,n=100
19.94,n=100
9.31,n=100
11.61,n=100
13.87,n=100
14.84,n=100
9.2,n=100
31.67,n=100
13.62,n=100
11.18,n=100
11.77,n=100
19.32,n=100
8.32,n=100
8.42,n=100
8.86,n=100
12.77,n=100
9.37,n=100
14.59,n=100
7.49,n=100
25.86,n=100
7.73,n=100
6.53,n=100
13.91,n=100
4.16,n=100
7.29,n=100
22.19,n=100
11.38,n=100
22.35,n=100
12.87,n=100
7.78,n=100
5.72,n=100
7.26,n=100
13.39,n=100
9.4,n=100
6.71,n=100
3.98,n=100
7.5,n=100
7.79,n=100
15.86,n=100
12.87,n=100
10.89,n=100
9.66,n=100
10,n=100
5.16,n=100
17.95,n=100
6.3,n=100
14.77,n=100
10.62,n=100
6.58,n=100
9.59,n=100
8.66,n=100
12.57,n=100
21.54,n=100
12.42,n=100
13.17,n=100
8.42,n=100
14.45,n=100
16.7,n=100
9.07,n=100
8.52,n=100
15.68,n=100
9.97,n=100
8.24,n=100
6.36,n=100
6.38,n=100
8.73,n=100
9.42,n=100
8.47,n=100
9.97,n=100
11.78,n=100
6.68,n=100
13.52,n=100
11.93,n=100
9.77,n=100
2.3,n=100
13.13,n=100
16.68,n=100
17.79,n=100
6.51,n=100
3.35,n=100
15.57,n=100
8.44,n=100
8.58,n=100
3.84,n=100
11.86,n=100
10.59,n=100
4.67,n=100
7.66,n=100
7.52,n=100
13.12,n=100
12.49,n=100
4.82,n=100
9.24,n=100
10.26,n=100
10.17,n=100
12.42,n=100
17.17,n=100
7.45,n=100
2.03,n=100
10.67,n=100
5.29,n=100
7.92,n=100
4.78,n=100
10.93,n=100
13.24,n=100
10.22,n=100
17.74,n=100
6.85,n=100
7.77,n=100
3.88,n=100
11.64,n=100
6.57,n=100
11.53,n=100
10.41,n=100
21.68,n=100
16.66,n=100
14.83,n=100
7.55,n=100
10.75,n=100
11.54,n=100
14.8,n=100
12.66,n=100
12.91,n=100
4.94,n=100
19.46,n=100
7.14,n=100
14.98,n=100
13.76,n=100
2.58,n=100
11.58,n=100
13.65,n=100
10.16,n=100
6.18,n=100
10.65,n=100
20.05,n=100
7.6,n=100
12.92,n=100
6.18,n=100
7.74,n=100
16.8,n=100
12.75,n=100
6.02,n=100
7.5,n=100
11.78,n=100
9.96,n=100
6.17,n=100
3.51,n=100
14.99,n=100
23.33,n=100
14.52,n=100
9.17,n=100
7.83,n=100
12.17,n=100
6.57,n=100
17.53,n=100
7.08,n=100
11.97,n=100
14.41,n=100
4.03,n=100
23.63,n=100
23.69,n=100
15.46,n=100
23.16,n=100
6.65,n=100
4.98,n=100
15.83,n=100
5.33,n=100
10.24,n=100
12.08,n=100
12.25,n=100
18.04,n=100
10.39,n=100
8.95,n=100
7.17,n=100
6.41,n=100
19.65,n=100
14.48,n=100
11.41,n=100
7.31,n=100
21.97,n=100
10.48,n=100
7.48,n=100
8.18,n=100
13.8,n=100
6.92,n=100
6.19,n=100
10.76,n=100
8.41,n=100
4.13,n=100
9.71,n=100
6.99,n=100
11.61,n=100
18.05,n=100
4.88,n=100
17.91,n=100
12.96,n=100
11.12,n=100
12.95,n=100
8.4,n=100
11.64,n=100
12.51,n=100
14.79,n=100
15.7,n=100
7.83,n=100
13.51,n=100
7.97,n=100
5.23,n=100
5.44,n=100
8.73,n=100
14.04,n=100
7.71,n=100
25.1,n=100
13.13,n=100
4.8,n=100
22.59,n=100
10.64,n=100
28.63,n=100
9.58,n=100
2.46,n=100
15.01,n=100
16.54,n=100
6.27,n=100
2.35,n=100
10.6,n=100
16.09,n=100
12.96,n=100
12.32,n=100
11.92,n=100
12.4,n=100
18.06,n=100
4.92,n=100
8.86,n=100
13.34,n=100
9.03,n=100
8.32,n=100
6.14,n=100
33.25,n=100
6.69,n=100
13.93,n=100
14.96,n=100
9.25,n=100
16.77,n=100
7.48,n=100
3.92,n=100
15.93,n=100
19.14,n=100
14.09,n=100
15.8,n=100
10.73,n=100
15.96,n=100
10.22,n=100
8.15,n=100
7.33,n=100
6.63,n=100
13.6,n=100
10.85,n=100
12.8,n=100
9.52,n=100
12.52,n=100
9.05,n=100
23.04,n=100
16.01,n=100
14.81,n=100
12.37,n=100
10.66,n=100
8.54,n=100
4.77,n=100
6.71,n=100
10.16,n=100
12.81,n=100
6.28,n=100
8.71,n=100
11.44,n=100
20.71,n=100
10.05,n=100
19.36,n=100
5.06,n=100
9.2,n=100
15.41,n=100
13.74,n=100
12.88,n=100
2.53,n=100
4.33,n=100
12.03,n=100
9.76,n=100
4.89,n=100
7.08,n=100
11.21,n=100
7.92,n=100
-0.14,n=100
17.93,n=100
10.6,n=100
6.31,n=100
8.43,n=100
14.59,n=100
8.83,n=100
10.05,n=100
6.13,n=100
14.36,n=100
5.49,n=100
6.06,n=100
7.63,n=100
17.18,n=100
11.8,n=100
10.15,n=100
2.32,n=100
12.51,n=100
8.04,n=100
19.49,n=100
7,n=100
13.95,n=100
11.81,n=100
14.24,n=100
24.2,n=100
21.04,n=100
3.27,n=100
12.62,n=100
12.75,n=100
11.58,n=100
5.29,n=100
6.23,n=100
12.49,n=100
14.26,n=100
13.35,n=100
5.61,n=100
22.06,n=100
12.99,n=100
11.3,n=100
16.03,n=100
14.45,n=100
13.53,n=100
7.04,n=100
8.57,n=100
9.06,n=100
9.88,n=100
13.43,n=100
10.46,n=100
7.81,n=100
9.64,n=100
7.79,n=100
10,n=100
4.5,n=100
10.37,n=100
5.29,n=100
23.35,n=100
6.99,n=100
12.45,n=100
7.58,n=100
4.23,n=100
7.98,n=100
8.32,n=100
11.43,n=100
5.37,n=100
13.1,n=100
18.76,n=100
11.73,n=100
10.12,n=100
4.39,n=100
14.81,n=100
8.16,n=100
1.45,n=100
16.65,n=100
19.9,n=100
12.35,n=100
4.01,n=100
9.2,n=100
13.86,n=100
12.08,n=100
5.68,n=100
19.63,n=100
10.42,n=100
15.46,n=100
9.45,n=100
12.05,n=100
8.66,n=100
11.17,n=100
5.24,n=100
3.86,n=100
12.37,n=100
5.28,n=100
9.75,n=100
10.83,n=100
14.16,n=100
12.13,n=100
10.43,n=100
11.61,n=100
7.13,n=100
14.84,n=100
13.53,n=100
13.89,n=100
10.59,n=100
15.25,n=100
15.95,n=100
9.6,n=100
8.83,n=100
11.96,n=100
20.95,n=100
9.78,n=100
2.87,n=100
11.87,n=100
10.79,n=100
9.62,n=100
7.98,n=100
16.81,n=100
17.54,n=100
7.31,n=100
12.7,n=100
12.31,n=100
11.36,n=100
12.39,n=100
14.06,n=100
12.79,n=100
27.42,n=100
8.05,n=100
9.46,n=100
6.75,n=100
6.69,n=100
5.8,n=100
20.02,n=100
9.23,n=100
15.01,n=100
11.93,n=100
19.05,n=100
10.84,n=100
10.7,n=100
8.75,n=100
11.24,n=100
13,n=100
8.73,n=100
11.29,n=100
7.31,n=100
20.35,n=100
10.43,n=100
15.4,n=100
10.82,n=100
10.38,n=100
17.32,n=100
11.77,n=100
3.2,n=100
12.83,n=100
13.57,n=100
7.21,n=100
9,n=100
18.83,n=100
4.85,n=100
18.05,n=100
20.79,n=100
13.82,n=100
8.95,n=100
12.58,n=100
4.94,n=100
9.48,n=100
4.1,n=100
10.08,n=100
5.51,n=100
7.54,n=100
13.33,n=100
6.56,n=100
9.44,n=100
7.11,n=100
11.31,n=100
4.8,n=100
7.88,n=100
12.29,n=100
15.19,n=100
10.07,n=100
17.55,n=100
13.95,n=100
6.49,n=100
9.01,n=100
12.7,n=100
10.58,n=100
12.23,n=100
17.22,n=100
6.36,n=100
10.14,n=100
13.59,n=100
14.86,n=100
11.31,n=100
14.25,n=100
20.08,n=100
2.87,n=100
5.84,n=100
11.22,n=100
7.42,n=100
14.22,n=100
12.15,n=100
11.37,n=100
3.62,n=100
6.15,n=100
12.36,n=100
21.14,n=100
5.85,n=100
9.5,n=100
21.19,n=100
11.78,n=100
11.3,n=100
9.07,n=100
13.28,n=100
16.65,n=100
6.01,n=100
9.48,n=100
4.1,n=100
7.63,n=100
8.99,n=100
12.77,n=100
11.9,n=100
5.97,n=100
3.75,n=100
12.7,n=100
17.08,n=100
5.09,n=100
15.17,n=100
17.71,n=100
5.21,n=100
12.51,n=100
11.14,n=100
13.09,n=100
14.96,n=100
11.15,n=100
11.06,n=100
19.38,n=100
6.01,n=100
7.84,n=100
19.47,n=100
19.83,n=100
11.81,n=100
4.84,n=100
9.69,n=100
9.86,n=100
6.33,n=100
14.1,n=100
12.35,n=100
10.24,n=100
11.71,n=100
5.74,n=100
6.23,n=100
17.49,n=100
11.08,n=100
13.48,n=100
9.42,n=100
4.53,n=100
3.98,n=100
14.55,n=100
21.64,n=100
10.1,n=100
10.84,n=100
9.9,n=100
12.57,n=100
14.56,n=100
1.37,n=100
7.21,n=100
13.09,n=100
10.82,n=100
5.57,n=100
11.31,n=100
8.87,n=100
3.67,n=100
9.38,n=100
4.44,n=100
7.57,n=100
7.28,n=100
3.66,n=100
6.83,n=100
14.17,n=100
18.41,n=100
10.18,n=100
21.79,n=100
10.18,n=100
16.31,n=100
13.08,n=100
12.44,n=100
19.28,n=100
4.95,n=100
10.66,n=100
17.1,n=100
7.79,n=100
11.25,n=100
17.63,n=100
2.22,n=100
12.88,n=100
15.67,n=100
9.14,n=100
17.33,n=100
8.97,n=100
11.41,n=100
3.86,n=100
7.87,n=100
3.92,n=100
16.14,n=100
8.45,n=100
16.55,n=100
5.84,n=100
13.79,n=100
8.76,n=100
4.81,n=100
12.07,n=100
10.19,n=100
4.89,n=100
4.17,n=100
11.37,n=100
21.27,n=100
16.81,n=100
5.05,n=100
6.53,n=100
3.23,n=100
4.81,n=100
22.06,n=100
5.24,n=100
11.75,n=100
9.95,n=100
9.23,n=100
8.29,n=100
6.82,n=100
10.37,n=100
12.36,n=100
12.19,n=100
25.01,n=100
10.32,n=100
12.13,n=100
10.95,n=100
7.07,n=100
9.37,n=100
4.59,n=100
2.48,n=100
14.91,n=100
13.78,n=100
25.46,n=100
7.89,n=100
8.68,n=100
12.36,n=100
12.98,n=100
7.12,n=100
7.64,n=100
4.15,n=100
4.76,n=100
21.97,n=100
6.07,n=100
15.84,n=100
9.21,n=100
23.56,n=100
12.41,n=100
16.24,n=100
22.03,n=100
12.32,n=100
12.5,n=100
11.41,n=100
22.58,n=100
11.9,n=100
11.38,n=100
13.93,n=100
11.84,n=100
16.42,n=100
10.41,n=100
9.33,n=100
5.47,n=100
21.42,n=100
10.43,n=100
14.5,n=100
7.05,n=100
13.05,n=100
17.05,n=100
6.39,n=100
15.39,n=100
11.97,n=100
5.34,n=100
10.2,n=100
7.3,n=100
14.76,n=100
16.57,n=100
21.44,n=100
6.99,n=100
11.35,n=100
6.97,n=100
8.49,n=100
6.38,n=100
5.4,n=100
10.8,n=100
8.93,n=100
13.37,n=100
9.98,n=100
7.53,n=100
13.56,n=100
27.68,n=100
6.7,n=100
9.09,n=100
6.36,n=100
6.72,n=100
11.59,n=100
7.24,n=100
9.58,n=100
18.73,n=100
8.36,n=100
9.66,n=100
6.45,n=100
9.26,n=100
7.44,n=100
9.52,n=100
11,n=100
12.95,n=100
8.81,n=100
8.98,n=100
10.48,n=100
12.23,n=100
7.55,n=100
8.13,n=100
15.49,n=100
10.31,n=100
12.86,n=100
6.86,n=100
15,n=100
6.88,n=100
6.24,n=100
8.22,n=100
13.01,n=100
12.1,n=100
9.7,n=100
12.5,n=100
3.59,n=100
9.8,n=100
15.01,n=100
11.13,n=100
12.86,n=100
24.83,n=100
8.59,n=100
10.17,n=100
8.02,n=100
12.65,n=100
11.23,n=100
20.19,n=100
10.08,n=100
5.91,n=100
8.9,n=100
8.63,n=100
15.64,n=100
10.75,n=100
12.1,n=100
9.41,n=100
10.8,n=100
3.04,n=100
20.35,n=100
10.12,n=100
18.84,n=100
10.57,n=100
3.26,n=100
9.29,n=100
9.7,n=100
19.56,n=100
6.47,n=100
24.8,n=100
7.93,n=100
9.07,n=100
13.15,n=100
9.96,n=100
6.36,n=100
6.8,n=100
11.5,n=100
8.96,n=100
7.32,n=100
13.2,n=100
11.22,n=100
14.44,n=100
6.92,n=100
7.13,n=100
7.92,n=100
6.52,n=100
19.97,n=100
9.26,n=100
13.83,n=100
3.21,n=100
9.52,n=100
8.35,n=100
7.42,n=100
3.46,n=100
15.86,n=100
16.15,n=100
6.2,n=100
5.86,n=100
16.13,n=100
19.58,n=100
8.89,n=100
19.99,n=100
19.15,n=100
11.14,n=100
15.61,n=100
3.71,n=100
5.71,n=100
13.82,n=100
22.76,n=100
12.61,n=100
9.49,n=100
5.64,n=100
19.53,n=100
13.12,n=100
6.74,n=100
10.92,n=100
9.87,n=100
6.96,n=100
12.8,n=100
6.63,n=100
9.98,n=100
15.4,n=100
8.56,n=100
8.17,n=100
6.72,n=100
9.5,n=100
5.15,n=100
16.83,n=100
9.53,n=100
9.38,n=100
10.23,n=100
14.99,n=100
15.24,n=100
16.47,n=100
11.23,n=100
12.06,n=100
9.88,n=100
7.13,n=100
7.61,n=100
9.28,n=100
11.62,n=100
13.41,n=100
8.82,n=100
10.5,n=100
27.34,n=100
4.15,n=100
5.28,n=100
9,n=100
5.15,n=100
16.14,n=100
10.43,n=100
12.94,n=100
9.51,n=100
16.06,n=100
10.82,n=100
2.02,n=100
13.87,n=100
10.45,n=100
12.71,n=100
13.58,n=100
11.74,n=100
20.75,n=100
11.26,n=100
7.84,n=100
10.8,n=100
4.93,n=100
14.4,n=100
10.02,n=100
5.06,n=100
12.23,n=100
12.83,n=100
19.37,n=100
10.23,n=100
15.96,n=100
12.44,n=100
13.85,n=100
15.85,n=100
17.42,n=100
21.15,n=100
16.39,n=100
6.52,n=100
16.73,n=100
7.23,n=100
7.79,n=100
7.58,n=100
13.74,n=100
14.78,n=100
7.3,n=100
8.01,n=100
9.38,n=100
13.65,n=100
6.03,n=100
14.1,n=100
4.52,n=100
32.77,n=100
14.48,n=100
7.06,n=100
12.62,n=100
24.32,n=100
6.79,n=100
10.01,n=100
15.78,n=100
11.56,n=100
7.41,n=100
22.26,n=100
11.93,n=100
12.73,n=100
13.62,n=100
10.31,n=100
18,n=100
8.95,n=100
8.84,n=100
7.3,n=100
11.29,n=100
12.47,n=100
8.69,n=100
12.11,n=100
8.76,n=100
21.98,n=100
8.68,n=100
21.9,n=100
10.73,n=100
17.01,n=100
12.08,n=100
7.4,n=100
9.68,n=100
6.85,n=100
13.39,n=100
6.05,n=100
7.23,n=100
9.67,n=100
4.47,n=100
