"age","height","income"
26,66,20514
38,66,20612
41,70,21886
32,64,20522
33,69,22043
36,73,20114
33,60,21752
33,66,19244
29,66,21222
28,60,23941
21,71,21735
32,60,20469
27,67,50000
32,74,1e+05
25,71,19901
31,72,20892
35,66,21129
67,67,40000
23,68,21995
27,62,22399
24,62,23410
27,68,40000
19,66,21409
21,75,21406
30,70,20270
45,68,21492
22,72,20026
51,68,20421
25,67,18677
34,67,22078
34,63,20593
25,63,21417
26,65,21792
28,68,22746
30,67,20507
41,67,150000
18,62,20595
26,64,80000
21,66,22911
38,68,20155
31,71,21651
25,63,21319
36,62,21359
25,72,20612
23,66,21650
39,64,20876
22,65,23667
45,67,20157
26,62,22377
33,67,19771
62,63,23410
50,67,21936
47,60,22049
29,61,21543
32,63,21553
28,67,20589
49,68,19970
65,68,30000
35,62,21848
19,73,21906
30,68,70000
28,70,19020
33,64,19569
21,69,20921
26,62,22407
32,67,22213
27,64,22282
28,63,23772
26,72,19851
19,63,20003
45,69,21672
49,71,22371
32,61,80000
27,70,21652
62,67,21233
25,67,20293
25,72,20253
33,66,20010
37,68,22352
31,64,20825
29,75,20514
36,64,21580
19,67,20000
47,70,1e+05
25,73,30000
24,67,20831
38,69,60000
32,71,20915
22,64,30000
29,75,22121
38,71,20555
29,72,20939
29,71,80000
32,72,20637
31,67,18668
57,67,19152
30,66,20781
34,66,20723
44,70,150000
35,69,19242
39,72,22640
39,67,20131
41,69,21035
30,64,40000
29,74,1e+05
28,73,1e+05
24,64,20174
62,63,22667
28,75,20205
28,67,21462
26,66,21542
36,68,21142
28,69,19233
19,68,18880
24,69,21787
30,72,21027
62,72,21555
26,72,20000
28,74,30000
34,76,20875
28,66,22267
23,73,20000
43,70,22039
39,67,1e+05
30,63,21318
29,66,21960
28,65,20879
27,62,20486
29,66,50000
34,70,21338
33,70,19113
47,68,22617
27,64,19816
34,74,20532
27,69,19872
48,74,80000
40,70,20705
19,69,19288
43,68,22676
26,71,1e+06
30,64,19882
37,68,40000
51,73,20253
31,73,21660
22,65,20338
25,67,21057
37,66,19795
25,69,22714
27,66,20861
28,68,60000
46,68,21132
23,67,20726
21,71,20651
30,63,20422
44,66,1e+05
27,71,20159
42,70,1e+05
18,73,21243
28,67,20000
30,69,80000
25,63,21194
26,60,21763
35,72,21501
25,73,20137
24,68,30000
42,74,20605
19,68,21549
61,69,60000
34,68,20409
34,64,20888
26,71,18923
30,69,70000
29,65,50000
29,69,20579
22,71,18716
25,72,21691
45,72,20725
28,72,22095
38,69,22330
30,71,21893
22,75,20310
26,64,21008
23,68,21080
25,70,22485
28,67,20000
46,66,19694
19,74,19436
30,65,21635
22,70,21529
27,70,20000
22,72,20000
55,72,19998
34,74,21728
24,70,20049
33,68,20576
27,71,20935
29,65,19982
29,74,20000
26,71,20000
25,70,20515
29,75,40000
27,64,20901
37,64,19996
33,71,21919
25,68,19077
35,68,21023
34,61,20571
24,70,60000
30,73,21867
32,74,21768
23,71,21270
33,73,30000
24,69,20441
62,69,19901
31,68,21522
52,79,20693
27,71,21384
33,70,50000
41,69,21787
28,68,23950
26,67,21150
27,74,22168
28,64,20256
34,72,20771
39,67,50000
25,67,19516
46,66,22171
44,71,20807
30,70,21242
22,66,19124
25,67,21737
33,70,20520
43,71,40000
26,73,22033
36,72,21110
30,68,60000
29,73,150000
25,76,20668
23,71,21086
42,73,1e+05
43,70,20997
29,64,22242
23,65,30000
38,70,22650
45,70,50000
45,78,20470
32,72,21049
21,73,20000
36,72,21553
30,68,20505
32,72,1e+05
32,70,19142
24,70,20762
30,71,22710
37,72,19834
49,75,19927
39,71,70000
24,71,20570
32,60,21027
27,68,70000
23,69,20179
26,67,22484
41,64,22543
21,71,1e+06
28,70,20000
34,75,19846
43,72,21392
27,67,20183
23,66,21825
25,70,40000
60,70,150000
24,65,19311
31,71,1e+05
27,75,20611
61,69,21887
29,72,30000
26,65,21518
29,68,21856
65,73,21308
29,68,1e+05
43,65,20694
29,67,22275
24,70,21904
28,71,21196
25,73,30000
38,68,50000
25,72,21071
24,76,20397
27,68,21966
39,72,20446
28,69,20746
26,73,21556
22,69,20370
27,68,20000
46,69,1e+05
30,68,22590
33,69,22609
23,61,20705
30,75,20937
41,70,20810
29,71,21727
27,73,80000
25,65,21291
29,69,20738
36,69,22780
26,64,21497
30,62,21750
22,63,22796
39,72,70000
21,65,19655
21,67,20860
23,76,20270
26,72,20616
23,71,21134
26,70,20000
25,70,20000
21,67,20002
20,71,20000
21,63,20731
26,62,21277
36,72,21584
23,67,20000
29,70,20966
36,60,40000
43,71,23102
30,72,21276
30,71,20476
31,72,21431
22,95,1e+06
22,69,20105
29,74,150000
57,64,20928
23,73,21081
29,69,20848
27,68,1e+05
23,68,20000
36,66,30000
24,69,21851
37,67,21154
30,74,19512
30,67,22835
64,64,21376
23,65,22090
25,72,21703
35,72,21162
25,75,21270
31,63,22770
28,73,20953
31,74,150000
31,71,19483
22,72,20815
21,67,20000
31,72,20398
39,75,30000
26,67,40000
49,72,20071
28,75,22250
25,66,19601
46,66,1e+05
28,70,20724
38,62,21407
26,67,30000
30,76,20219
21,74,21546
21,72,20000
23,65,20326
51,61,20475
20,73,20000
21,70,21482
27,70,20574
33,75,20000
36,72,60000
23,75,20000
19,73,20000
39,70,20225
23,71,20133
27,72,21250
27,71,19425
27,71,20129
36,58,20190
25,73,21824
45,76,70000
60,64,21720
30,72,21739
34,67,21386
28,68,19333
23,69,21219
29,72,19517
29,67,22100
52,72,1e+05
35,69,40000
21,72,19262
43,72,20407
19,69,20000
22,68,21132
22,75,21562
23,72,40000
24,76,21082
36,66,22015
25,73,22203
33,64,50000
25,64,22315
45,68,19896
66,64,22388
40,65,21523
57,66,20567
41,63,21207
28,65,20907
39,66,20000
31,73,1e+05
30,75,20200
33,71,20469
29,73,20839
56,72,22028
27,74,21722
37,70,22407
33,70,20951
24,71,21343
22,66,20668
25,63,21069
31,64,19794
41,63,20361
22,58,22883
57,60,21675
31,67,21979
28,69,80000
30,69,22395
35,70,20000
42,73,19012
28,72,30000
39,70,20111
22,65,19582
26,73,30000
31,72,22488
25,70,22258
20,74,19918
22,72,21287
33,72,20945
44,77,20724
41,72,20965
23,74,21472
25,70,22084
22,69,20000
30,69,20000
38,69,22558
27,67,20000
44,67,22092
26,70,20897
36,65,40000
25,71,20585
26,73,21098
48,71,21030
22,75,20973
28,72,21553
24,71,50000
26,72,21270
27,72,70000
19,67,21139
33,67,20886
34,69,20786
25,72,20223
60,69,19234
33,69,21426
30,68,18952
29,72,20537
32,64,19405
26,71,22013
32,73,19888
22,68,20831
28,75,20907
46,74,1e+05
31,74,22533
40,69,21185
66,74,150000
26,70,20000
21,69,22382
45,76,21095
25,72,21647
25,72,20798
26,69,21544
46,71,20469
46,72,50000
26,73,21137
25,73,20861
26,68,18603
31,68,20199
34,64,21058
24,73,20183
51,72,21925
24,72,30000
24,73,22615
48,73,1e+05
20,74,19759
60,72,21938
48,74,20733
32,72,21374
45,70,21666
38,70,20913
29,69,20817
28,68,20000
26,70,19789
47,67,22135
43,74,22299
33,72,22396
24,68,21684
34,70,21607
23,73,19597
32,72,20624
20,70,20940
33,71,30000
25,67,21781
28,71,21765
45,68,23601
30,72,20097
39,67,23006
51,70,150000
25,71,20450
29,69,21669
40,70,20260
28,72,21118
28,67,22022
35,67,22943
37,69,80000
27,66,40000
24,70,70000
43,70,20254
67,70,19708
52,68,20954
29,72,19896
37,68,20738
43,73,21053
35,74,80000
26,73,21172
35,75,40000
26,72,50000
23,67,23102
44,71,60000
21,72,20193
37,70,20293
22,70,20817
26,74,21408
26,72,21255
41,68,30000
21,68,20000
49,71,19604
21,73,19478
31,67,20834
28,64,20341
28,68,21298
29,68,20263
27,76,19698
27,65,21754
35,73,21092
30,70,60000
18,68,20445
20,66,20000
31,66,1e+06
49,67,20882
42,70,150000
31,64,21674
35,65,22033
27,70,20121
33,73,22563
27,66,20000
29,64,20241
32,71,150000
44,74,20854
21,67,19407
24,72,19837
26,69,21921
25,70,20000
33,70,20604
30,74,150000
27,66,21747
28,72,21628
30,74,19418
40,65,40000
29,71,150000
28,69,23217
28,61,30000
18,60,22297
27,72,22438
24,64,21790
28,71,20921
29,71,21888
27,66,19728
29,62,19551
35,71,21380
22,74,20670
27,71,20701
28,71,60000
29,69,50000
31,73,80000
25,68,150000
50,73,21485
25,70,20967
31,73,30000
30,65,50000
29,60,19106
24,68,19720
34,65,80000
31,64,21716
22,68,20000
28,61,20056
20,66,18161
31,69,20296
38,68,18780
24,69,80000
28,74,19733
35,75,22515
28,70,30000
26,70,21218
64,67,20081
46,74,1e+05
33,69,21413
41,72,19716
41,69,20451
26,67,19390
24,67,30000
58,66,1e+05
18,67,20550
37,65,22100
28,62,21267
27,60,20531
35,67,20820
24,65,19667
30,67,20689
41,63,50000
31,66,21852
20,66,22593
20,76,22143
52,68,60000
41,70,20966
40,71,70000
29,70,1e+05
25,72,21248
30,69,22131
25,73,60000
43,67,21172
29,69,50000
28,71,40000
38,74,19186
24,68,20000
28,73,1e+05
34,74,20520
41,69,20490
20,70,21733
22,73,60000
29,67,1e+05
26,62,19020
38,64,20264
47,65,19984
52,64,21525
35,70,22996
28,66,19706
42,67,21132
34,65,20671
32,63,20000
20,66,20416
26,74,21072
24,73,20009
30,66,21079
24,70,20313
30,70,60000
31,64,19658
23,60,21009
28,70,20423
56,68,80000
30,68,18935
53,67,23132
23,66,19591
26,62,20934
53,72,250000
22,69,20000
40,74,20897
41,71,20699
24,67,21623
21,64,20000
27,69,60000
19,73,20319
34,68,18161
24,66,21397
36,62,21063
25,70,20767
24,73,21161
45,63,60000
28,75,18657
24,75,20507
19,70,30000
33,63,20000
31,67,21375
28,61,19762
26,70,21648
25,67,22370
27,62,21093
20,67,22768
25,62,20458
25,69,21479
30,63,21724
26,68,21870
31,64,21256
24,71,150000
51,70,21182
32,69,19451
33,68,21092
25,68,21017
24,72,21836
23,63,20000
23,62,21542
33,65,20101
24,69,19547
24,62,20708
25,73,22387
24,73,19759
34,74,20981
27,75,80000
27,65,20509
24,63,20764
31,63,1e+05
28,72,20853
32,62,21723
26,66,20081
56,65,1e+05
27,62,21545
27,75,21803
22,67,20863
39,66,20335
20,67,21300
30,71,21340
41,64,50000
22,68,20000
42,65,22094
19,70,21760
50,68,21686
20,66,22509
26,70,22364
23,62,19412
26,66,22204
29,67,20871
27,65,22080
28,69,20966
25,71,80000
37,74,1e+06
36,69,19406
29,63,20382
24,74,60000
63,69,1e+05
24,69,21516
20,64,21169
30,67,19420
45,65,40000
31,72,19799
29,71,20797
24,69,19944
26,75,21056
28,70,21243
61,70,17881
33,67,19432
24,66,20000
53,72,21557
25,71,21191
36,75,21512
33,66,20597
26,70,21502
27,76,21071
22,68,21819
29,74,40000
42,69,60000
45,71,20810
45,66,21558
59,66,21760
42,74,19936
37,70,22345
27,71,21958
46,67,21511
24,67,20174
23,72,20017
38,63,20973
27,66,20634
44,67,40000
29,66,20000
43,72,19339
34,74,20336
24,72,30000
21,70,20000
20,71,21849
25,68,20000
34,65,20696
48,65,22887
37,68,21345
27,62,19969
31,71,18414
29,71,1e+05
27,73,19553
27,60,21725
40,64,20000
28,78,70000
28,74,20585
21,64,19955
30,70,21058
46,70,250000
23,79,21551
30,64,22536
31,64,22573
28,70,20378
28,69,20205
59,71,20837
28,78,22416
37,61,30000
24,68,20000
26,70,80000
29,69,21687
26,69,21717
27,72,80000
32,70,1e+06
26,71,20709
29,64,20159
27,73,20860
29,69,21288
25,76,19287
21,71,20000
27,73,20995
41,71,50000
29,68,1e+05
34,73,1e+06
25,69,19617
48,72,21108
34,66,23166
20,71,20000
38,66,21006
29,68,21758
33,68,20000
36,65,22236
32,67,1e+05
27,72,22254
27,71,21014
24,70,1e+05
49,70,21553
50,67,20971
21,69,20000
25,69,1e+05
34,71,1e+05
21,71,18977
26,72,20000
26,71,20214
24,72,20681
27,73,19528
43,72,70000
26,69,21123
34,66,1e+05
65,64,20000
26,71,20623
28,71,19235
40,65,19669
26,63,80000
21,73,20000
44,70,21086
28,73,22068
30,68,22166
54,73,20000
26,72,20729
38,69,22280
32,67,20689
23,69,21700
32,65,22318
24,72,20000
62,73,21715
23,70,22677
28,69,22054
25,71,20000
26,68,20838
20,70,22703
26,67,21198
41,71,1e+05
36,66,22358
28,64,21926
27,70,20822
27,72,21125
29,62,23153
28,72,20628
42,68,150000
30,68,50000
25,75,23052
39,69,20494
27,68,150000
30,71,21192
41,68,21563
37,68,50000
25,74,21998
28,70,21325
26,75,22199
22,72,21612
35,64,1e+05
46,72,70000
35,64,21987
35,68,1e+05
30,74,21189
27,66,19701
27,73,21103
22,68,19782
29,68,22329
27,71,20637
25,68,21127
34,70,19504
30,69,22899
47,70,21889
18,69,21792
23,68,21185
28,66,20833
31,71,20600
27,68,80000
46,67,19514
33,63,21247
51,70,23436
32,63,20934
25,70,21137
36,71,21930
20,69,20301
21,70,22353
34,73,22876
64,70,21324
40,68,80000
29,70,80000
56,74,22199
29,68,21014
30,75,21232
21,67,60000
28,73,30000
34,70,21129
28,64,21588
22,74,1e+06
61,65,21580
51,79,40000
31,71,40000
48,70,22247
52,70,20894
24,68,19545
30,70,20414
39,67,21608
23,69,80000
39,70,20748
57,66,20860
45,66,20013
22,70,23378
29,68,20805
29,70,20919
29,67,150000
28,71,1e+06
30,72,21232
38,69,19267
50,64,21193
35,65,22389
33,70,21296
34,68,22135
33,67,1e+05
26,67,20618
23,72,20449
27,70,19420
32,71,40000
28,67,19794
19,74,20023
52,67,21421
26,70,22322
30,72,20703
38,70,20995
39,69,20127
30,71,30000
23,66,22383
25,68,20847
21,70,19829
23,64,21103
31,78,20147
26,95,50000
32,62,21484
51,73,21698
28,71,20000
29,64,19744
40,69,20313
36,64,19814
25,72,21115
32,70,20452
26,70,21364
30,64,21636
48,69,22014
30,70,30000
27,73,20675
47,71,70000
24,69,23479
57,69,21387
48,67,20827
39,75,1e+05
33,65,22304
31,67,21094
29,68,22017
27,69,19943
36,66,20786
26,73,21164
29,69,21024
28,70,40000
32,75,22215
28,70,19853
20,71,20000
25,71,19109
27,76,20000
28,71,20000
27,72,19014
32,72,22338
23,76,21563
28,70,60000
45,66,21335
28,69,20000
30,68,19115
39,66,21572
26,67,21740
42,71,21568
42,68,20106
29,66,21528
27,71,20907
26,69,21950
32,70,21031
27,69,20000
25,71,21723
23,65,20829
24,73,20189
26,70,18458
24,72,20000
36,66,40000
28,65,23789
27,67,20573
32,71,21788
29,67,21297
33,61,20138
46,70,21774
39,72,20508
23,67,21148
51,67,20620
29,69,19920
30,67,21916
30,65,20472
32,70,1e+05
26,72,20130
23,74,21961
34,70,20720
29,74,20853
58,60,21692
31,74,20174
22,68,20718
27,70,20917
20,65,19938
36,68,21580
28,71,21481
28,68,22059
68,66,22368
25,63,20000
19,67,22556
28,72,19857
45,65,22302
23,66,21233
23,68,22150
26,65,22541
31,70,21127
22,72,19561
19,67,20553
51,69,18659
24,69,21991
26,62,21480
21,65,20276
22,70,22236
30,68,22097
23,65,19459
24,66,22977
38,71,20470
33,71,20000
28,68,20000
50,73,50000
25,69,20057
39,67,21738
37,65,20315
21,74,20832
27,72,19111
28,66,21200
25,71,50000
22,70,20100
25,66,17605
29,67,20148
23,72,20361
22,70,21715
28,72,20075
42,66,20659
31,70,20677
35,66,19717
38,65,17662
41,64,21294
64,66,22227
28,37,20344
20,60,20000
38,72,21348
30,70,19947
25,62,21440
33,72,21245
24,66,20512
23,66,30000
32,72,20903
25,72,20162
34,70,21252
41,70,20780
26,63,21337
49,63,20044
25,69,1e+06
32,76,20000
30,65,20000
35,70,19649
39,73,1e+05
47,67,19540
27,66,19699
23,66,21157
32,77,20905
30,73,21953
25,72,20664
26,71,20000
27,70,21954
28,67,21212
33,67,19848
29,62,21222
64,64,20911
32,66,21371
21,66,19886
33,64,20000
26,65,19964
27,64,21172
59,70,19856
40,68,20060
30,68,20179
42,68,21157
35,67,21508
27,66,21079
64,60,22208
29,70,40000
31,65,20000
27,70,20170
27,91,1e+06
28,68,21477
32,66,19531
20,73,22794
31,69,20415
32,63,20861
20,75,22329
49,69,21577
57,70,20353
43,73,1e+05
28,74,22592
31,69,20000
51,67,70000
45,72,21121
36,65,70000
65,67,19645
28,70,21908
25,70,20437
22,70,20000
39,69,150000
22,70,19797
40,65,21489
29,72,50000
27,74,21100
28,72,21574
25,71,21515
26,72,40000
20,70,20301
32,71,21364
50,70,19824
42,70,19909
37,70,50000
30,69,21022
38,72,22073
39,68,19097
40,70,20745
45,76,250000
44,71,19287
36,75,21859
32,72,20533
24,67,22053
34,70,21325
46,62,22626
30,67,21559
27,74,20973
20,71,20000
20,65,20205
23,71,20733
19,66,20739
53,69,1e+05
50,70,21663
45,75,21865
37,71,22045
68,68,21092
27,63,21247
31,72,21320
32,72,20983
30,67,19973
24,74,21389
40,68,20871
38,70,70000
36,68,23339
27,72,20252
23,68,19943
21,68,40000
37,73,21614
28,71,60000
33,69,21476
28,72,21794
28,64,19523
29,70,1e+05
21,66,22089
22,68,21166
55,71,19701
37,69,20775
37,67,21122
24,67,23502
28,63,20662
37,73,21327
29,67,150000
26,70,50000
41,73,21289
33,67,20546
26,72,20707
26,70,21233
20,73,1e+06
22,68,20873
38,71,21883
56,64,20393
42,67,20000
30,69,1e+05
35,63,19343
26,69,21314
25,68,21346
30,62,21851
22,66,21934
41,66,20510
30,60,20781
27,71,20378
37,71,21167
27,73,21092
27,71,19842
25,68,20454
20,74,1e+06
28,73,20322
25,68,19172
30,70,20894
30,72,70000
27,72,20359
30,68,40000
48,67,1e+05
23,70,21249
27,70,20329
48,66,20320
33,73,20024
40,73,18802
29,72,21075
25,76,22187
30,70,20000
32,73,20000
27,71,21092
36,70,20569
41,72,20808
27,67,18962
24,72,21984
48,74,20245
22,69,20000
35,68,22786
37,65,21741
33,72,80000
23,68,20682
35,67,21269
32,74,20345
64,76,21338
29,72,22473
28,69,19811
25,72,20817
23,66,19981
32,70,40000
25,66,22264
43,73,20000
18,71,21353
26,68,19777
26,71,19114
34,75,50000
33,72,20344
34,72,20895
26,70,22199
28,69,21610
35,70,19816
24,77,19829
35,69,19986
51,65,20729
20,72,19349
27,72,60000
26,71,20000
34,68,20275
22,68,20363
30,69,60000
24,67,20265
29,65,23147
25,71,19697
40,64,1e+05
46,66,19755
21,67,20195
55,63,19469
27,75,20410
26,66,19035
34,66,1e+05
26,73,20543
24,70,1e+05
36,69,20331
30,72,19544
30,66,18161
25,66,20000
41,72,21289
26,71,22820
21,72,20000
29,69,50000
29,62,21688
30,64,21635
29,64,21404
41,59,19630
31,69,19726
33,65,19557
35,62,21153
35,69,21784
33,67,20000
32,68,19449
26,69,20671
37,69,20892
45,63,20259
24,62,21949
22,63,22904
36,64,80000
39,69,20377
40,73,21050
36,71,23173
58,64,21857
31,72,20000
39,64,21856
30,70,70000
26,65,21551
42,67,21351
23,76,22059
33,70,150000
39,63,20684
43,75,19474
32,67,150000
29,68,40000
28,70,21513
30,78,20954
35,62,20593
22,66,19270
31,66,20784
25,75,40000
41,65,20796
27,69,21401
48,68,70000
20,68,19971
47,77,20806
49,62,21562
37,66,1e+05
30,70,19670
32,65,20634
30,63,20328
33,60,23571
44,60,21113
21,67,22272
19,70,22995
25,69,30000
35,64,21806
37,76,21670
29,67,21908
28,70,70000
24,70,80000
31,68,22954
29,75,19825
39,66,21445
27,72,20977
31,70,20111
31,71,20207
36,63,40000
29,62,21144
25,60,20216
32,71,21358
35,66,21538
28,74,20187
24,70,20114
40,60,20265
30,70,23002
24,71,22731
26,72,20854
26,67,21147
27,74,22350
28,68,23161
38,67,50000
27,73,19460
37,69,50000
46,73,70000
32,74,20823
27,71,19776
25,66,1e+06
26,75,19082
23,70,19747
38,67,20933
22,70,21189
31,76,20737
65,61,22445
24,65,20163
25,71,21401
45,64,60000
64,63,21610
26,71,20000
45,76,20894
32,68,20683
28,66,20501
44,71,20609
29,68,80000
30,72,21585
20,70,22117
30,76,1e+06
40,66,22533
36,66,21672
54,68,80000
49,74,5e+05
35,71,21091
36,66,21380
52,60,22307
59,60,20065
63,75,80000
67,63,21034
40,63,18495
52,71,22653
47,66,20446
36,66,21549
60,66,21632
55,69,22283
46,63,22274
30,62,21464
29,67,20892
31,69,20000
37,68,21109
21,70,21345
30,72,20269
30,66,21439
32,69,20864
31,69,80000
61,67,20510
27,63,80000
27,64,20033
24,61,22131
34,65,21961
57,63,21793
48,69,19928
47,65,21568
49,68,20963
46,66,23245
31,63,23019
26,71,20052
20,66,20000
37,68,20351
31,72,20953
27,69,1e+05
30,68,21075
46,70,22126
66,74,20617
65,67,21959
31,67,22154
36,70,19895
33,67,20512
28,73,20860
62,65,21665
41,66,19974
24,72,20676
23,70,40000
22,70,18877
27,70,20312
28,68,22600
35,67,80000
36,73,22153
40,72,22340
30,68,19681
25,72,21130
65,64,60000
27,70,21218
36,68,30000
26,70,20188
22,71,21410
65,73,1e+05
27,67,21124
22,70,20868
24,71,20233
30,70,19986
38,79,150000
29,72,150000
38,72,20000
30,65,22224
27,69,21075
33,68,20371
43,70,20871
34,67,80000
30,67,21923
38,69,21643
41,70,1e+05
34,65,21156
24,66,21446
34,74,20651
43,71,19781
27,69,40000
38,67,20908
34,70,21085
28,72,22187
24,72,20183
26,72,20941
27,72,19492
31,75,21092
26,75,20951
49,62,20531
31,68,30000
56,61,20118
45,65,20885
50,71,20860
50,66,22078
30,66,20740
33,74,22666
23,71,20204
36,67,20259
25,68,50000
22,64,19782
31,66,50000
38,72,21243
26,67,21174
22,70,19563
24,74,22228
23,67,19962
39,70,21056
26,61,20828
25,70,30000
27,65,20965
28,72,20599
25,64,20174
37,70,23048
27,68,20268
43,69,19970
28,67,21425
55,72,1e+05
36,72,20051
24,66,20000
22,73,19204
29,66,20234
25,64,22144
43,73,19823
26,78,22327
28,75,19826
26,65,21720
34,68,21239
36,71,1e+05
41,67,22533
27,68,20926
35,68,21908
27,71,1e+05
43,66,21624
27,61,20000
43,70,1e+05
41,67,21172
24,70,21205
24,69,1e+05
21,76,22413
50,69,19961
44,74,21116
34,71,20531
30,70,22563
21,69,20000
38,74,19767
24,74,40000
19,69,20626
28,65,21651
23,71,23667
26,70,19612
34,66,21897
21,60,20000
31,66,20244
21,67,19585
39,71,21997
42,69,21742
58,64,22773
27,73,21649
23,70,21459
23,68,20000
28,69,21210
30,62,20868
27,71,20315
24,71,21325
30,72,19634
24,69,20396
34,69,1e+05
27,68,19695
28,72,21959
32,72,150000
29,73,50000
54,68,20603
31,62,21415
26,67,19784
28,71,50000
33,73,22004
21,69,18486
26,66,19594
28,71,20547
24,70,60000
25,73,1e+06
19,68,20380
24,59,21531
23,69,21134
23,69,80000
34,70,1e+05
22,74,20690
34,68,1e+05
33,70,20856
30,74,20836
33,71,1e+05
40,68,20297
27,68,70000
33,72,20075
27,74,20921
44,70,19656
46,70,1e+05
25,74,19798
29,68,22151
36,71,22618
29,74,30000
34,66,22124
22,72,20012
40,69,30000
36,68,20865
21,67,20524
21,66,20823
31,68,20307
29,68,22038
50,67,50000
19,68,22098
37,68,21469
33,62,21783
40,68,60000
36,73,20761
25,71,20791
30,63,20308
37,70,20623
64,68,23334
26,74,20252
27,72,22115
40,62,21323
30,74,20860
24,66,20392
24,68,30000
32,69,21841
25,70,1e+06
29,72,20030
30,71,20000
21,70,40000
28,73,50000
36,68,20686
50,61,21152
46,70,20789
24,71,30000
29,72,20262
33,70,21426
27,72,80000
25,70,20000
36,64,20405
32,73,22042
42,76,21295
29,69,20336
36,61,19966
23,70,20821
31,67,21951
27,67,20706
28,75,20000
32,70,19674
42,68,20156
28,79,21106
27,64,40000
24,74,21294
24,66,21744
28,70,21980
53,64,21264
23,71,22293
24,67,22656
27,71,20659
45,63,50000
34,66,19347
31,69,1e+05
35,67,20388
25,67,20000
25,67,21484
32,68,21149
30,70,1e+05
34,69,19753
31,70,18254
25,75,21288
52,74,21260
35,67,19430
24,66,21836
22,65,22602
28,60,20021
29,68,19904
33,74,30000
40,71,21424
34,70,50000
24,69,20970
31,75,21382
26,66,21344
39,66,20499
33,72,19869
25,76,21504
32,69,19496
19,64,19770
28,75,20692
27,69,21923
42,63,19118
32,69,20229
35,68,20703
22,71,21429
45,70,19639
39,66,20989
27,67,21257
22,66,20890
29,67,22228
26,72,20155
21,68,20000
33,71,20770
28,69,21102
30,67,19310
33,76,21076
42,70,5e+05
26,69,21680
40,65,21123
34,64,21765
30,63,21527
53,66,21462
30,71,19908
41,64,21711
32,73,22870
41,65,20550
30,75,21021
41,64,22361
36,67,21408
24,74,22375
40,74,20109
29,68,21241
39,71,20018
26,73,22746
27,67,20595
28,72,21347
37,67,22293
21,68,21045
23,64,22008
25,69,21254
35,69,50000
30,69,20050
27,69,1e+05
29,64,20640
49,69,20695
36,74,21299
50,70,20000
26,62,20569
55,69,21230
42,73,22168
23,60,19982
27,73,19235
38,73,1e+05
30,69,20185
36,73,23448
39,71,21091
20,67,21269
30,70,60000
21,70,20947
33,72,21048
23,69,21572
30,61,20000
32,70,21414
23,69,19149
27,63,22797
29,68,20634
23,65,20066
30,76,21082
33,72,21111
34,63,21221
30,71,17833
29,64,20320
25,70,21559
25,73,20000
29,64,20470
28,63,1e+05
21,76,40000
35,72,20332
21,67,20000
26,71,20625
26,65,21065
32,70,19582
47,68,21034
52,64,22391
37,71,40000
24,75,19928
43,69,20361
42,70,20698
27,61,23051
42,68,19565
28,73,21297
24,69,80000
36,67,20272
37,72,70000
37,74,22653
23,72,20000
30,66,21257
26,68,22865
26,71,20986
28,63,19845
29,64,20980
24,65,20135
43,66,21606
62,67,20991
44,65,19261
40,72,18945
19,61,20638
25,66,20983
26,66,22191
26,67,20453
25,71,21532
22,72,21368
26,70,21444
20,72,19533
25,65,22125
22,69,19376
23,72,22200
28,70,60000
33,67,21658
49,66,21892
29,64,20564
34,72,150000
56,67,20363
42,63,19854
39,74,20445
24,77,21248
27,65,20836
49,73,21165
27,77,23104
30,74,22651
29,70,21438
53,73,21953
39,75,21571
30,68,21275
33,70,20284
30,73,30000
25,72,21341
37,67,22377
26,67,22347
29,71,22521
38,65,40000
30,66,19855
41,68,19775
27,72,21509
31,68,20417
26,72,20396
32,72,22173
41,69,20873
24,73,21207
20,73,1e+06
20,68,22062
22,71,20684
28,73,21437
32,70,19979
41,72,150000
25,71,60000
52,75,20943
33,76,20220
26,69,21165
32,67,21155
24,66,21844
37,68,19211
27,74,21710
37,67,20854
41,67,22251
41,69,20344
27,64,20207
59,67,20000
22,67,21700
34,68,19136
32,62,19626
23,69,20000
24,67,21244
20,67,21832
38,73,20972
23,75,21469
29,68,20004
25,71,20503
40,75,22870
33,63,20929
34,67,19705
26,67,22686
53,60,21641
35,62,20000
30,64,21852
26,63,21702
19,61,20391
22,67,20600
39,62,21073
32,64,20939
34,67,21495
35,68,20457
31,71,20875
29,60,22210
27,73,22224
27,71,20291
27,71,20212
27,69,80000
51,67,21951
32,64,19336
26,70,21274
39,61,20876
31,68,21956
38,68,40000
22,65,20912
47,65,20336
20,64,21292
37,66,22449
23,61,20865
45,67,21032
46,69,30000
32,74,20000
37,67,20185
47,70,150000
33,74,20973
26,70,22218
23,69,19810
34,73,20838
25,74,20819
36,69,21685
22,68,20448
25,66,20369
26,68,20239
28,67,20576
25,60,19393
26,70,20000
23,66,21439
39,66,19732
35,65,20770
30,65,22942
31,69,21487
26,69,20461
40,69,20405
29,70,20831
33,64,20995
27,68,21191
22,77,20000
25,75,21278
25,65,21716
36,62,21528
47,62,21158
30,64,20582
36,68,21371
26,68,21734
42,62,20843
27,68,21353
34,66,22142
20,62,21445
36,62,21546
18,67,22411
23,76,21537
40,68,20515
23,62,20757
32,71,20161
35,74,60000
32,67,20151
