"age","height","income"
50,70,-1
28,64,-1
31,66,-1
23,67,-1
25,68,-1
42,73,-1
34,74,-1
42,69,-1
38,70,-1
38,72,-1
35,64,70000
33,66,-1
39,67,-1
48,70,-1
27,66,-1
19,60,-1
31,65,-1
29,68,20000
50,71,-1
34,69,-1
47,71,-1
35,75,20000
26,63,-1
38,72,-1
27,71,-1
32,61,-1
28,72,-1
30,67,-1
34,65,50000
49,64,-1
29,69,-1
35,71,20000
34,68,-1
28,67,-1
38,67,-1
21,64,20000
35,64,-1
37,64,-1
32,65,-1
33,66,-1
23,72,-1
39,70,-1
43,73,-1
24,73,-1
29,70,30000
34,68,-1
40,69,-1
33,73,-1
36,68,-1
23,65,-1
23,63,-1
28,74,-1
39,74,-1
37,70,-1
41,68,1e+06
47,63,-1
63,69,-1
22,67,-1
47,68,-1
28,71,-1
21,70,-1
26,66,-1
46,63,-1
47,74,-1
37,68,1e+05
36,68,-1
29,72,1e+05
48,60,-1
33,72,-1
29,64,-1
39,66,-1
28,70,40000
27,68,-1
29,70,-1
27,72,-1
56,73,-1
27,68,-1
27,59,-1
22,64,-1
54,62,-1
34,66,-1
28,66,-1
27,67,-1
27,68,-1
25,67,-1
23,73,-1
26,67,-1
31,71,-1
30,65,-1
28,69,-1
34,74,80000
37,66,1e+05
26,64,-1
29,68,-1
30,63,-1
26,67,-1
37,77,80000
28,71,-1
25,71,20000
24,68,-1
42,72,-1
42,61,-1
29,64,-1
24,66,-1
33,65,-1
31,73,-1
31,71,-1
37,68,40000
63,68,-1
30,66,-1
37,62,-1
30,62,-1
34,70,-1
31,67,20000
23,70,-1
35,68,-1
46,67,-1
43,61,-1
26,71,-1
23,64,-1
24,76,20000
37,70,-1
25,64,-1
25,64,-1
38,70,-1
44,71,-1
31,68,-1
26,74,-1
42,65,-1
49,72,-1
23,69,40000
27,70,-1
37,72,-1
25,63,-1
22,64,-1
50,69,-1
35,63,-1
27,68,-1
31,70,50000
20,70,-1
21,63,20000
29,62,-1
30,60,-1
61,74,20000
55,66,-1
56,72,1e+05
47,64,-1
30,74,-1
37,71,-1
21,63,20000
24,71,-1
35,65,-1
43,68,1e+05
33,67,-1
52,63,-1
28,70,-1
34,75,-1
26,62,-1
63,67,-1
28,69,-1
26,66,-1
32,63,-1
35,67,-1
63,63,-1
36,63,-1
28,66,-1
40,64,-1
46,68,150000
23,69,-1
29,65,30000
32,60,-1
22,69,-1
53,63,-1
20,61,-1
35,70,30000
47,67,-1
57,73,-1
39,68,80000
28,66,-1
50,65,-1
30,68,-1
33,67,-1
25,71,-1
25,74,-1
22,67,-1
46,70,-1
25,71,-1
54,68,-1
27,66,-1
40,66,-1
27,61,-1
40,66,-1
41,66,-1
45,64,-1
29,72,-1
24,74,-1
23,73,-1
63,70,-1
52,63,20000
27,70,-1
30,71,80000
37,67,50000
34,72,-1
24,66,-1
33,63,-1
35,65,1e+05
44,67,-1
35,68,-1
48,62,-1
19,67,-1
41,65,80000
48,66,60000
23,63,-1
34,60,-1
34,71,-1
36,66,-1
28,65,-1
47,67,-1
32,70,-1
43,69,-1
44,73,-1
41,70,-1
44,68,150000
30,63,-1
28,66,-1
34,64,-1
39,68,-1
22,64,-1
43,68,-1
34,69,-1
50,65,-1
53,63,-1
30,67,-1
31,63,-1
24,70,30000
27,72,70000
27,70,-1
26,74,-1
23,68,-1
59,69,-1
31,72,-1
35,68,-1
20,71,-1
29,74,80000
26,65,-1
26,63,-1
59,71,-1
30,70,-1
23,62,-1
22,72,-1
28,68,-1
39,68,-1
30,62,-1
45,63,-1
23,63,-1
34,72,-1
26,74,80000
29,69,-1
30,70,-1
41,69,-1
28,73,-1
27,69,-1
30,72,1e+05
42,72,-1
55,64,-1
51,65,-1
43,67,50000
30,65,150000
29,66,-1
20,68,20000
49,63,-1
24,71,-1
30,72,-1
21,67,-1
28,61,-1
30,71,-1
45,70,20000
27,71,-1
36,74,-1
30,65,-1
31,68,250000
23,70,-1
42,68,-1
43,69,-1
43,66,-1
29,68,-1
51,66,-1
22,62,-1
22,62,20000
39,65,-1
23,68,-1
29,67,-1
45,64,-1
35,69,-1
25,71,-1
28,72,-1
48,72,-1
32,70,60000
25,66,-1
29,71,-1
24,65,-1
31,71,80000
29,61,-1
24,62,-1
24,67,-1
44,67,80000
27,60,-1
49,62,-1
32,68,-1
28,72,-1
26,64,-1
27,63,-1
26,64,-1
25,72,-1
29,68,-1
27,67,-1
38,72,1e+05
41,69,-1
38,68,-1
28,61,-1
27,71,-1
24,68,-1
26,72,20000
28,68,1e+05
30,69,-1
29,72,-1
34,64,-1
22,76,20000
27,62,-1
23,67,-1
31,66,-1
36,60,80000
25,65,-1
32,67,-1
25,NA,-1
23,75,-1
25,67,-1
29,64,-1
33,70,-1
45,71,-1
33,74,-1
27,68,-1
40,67,-1
36,64,-1
36,61,-1
19,62,-1
48,61,20000
39,75,-1
22,59,20000
25,60,-1
32,65,-1
21,66,-1
34,62,-1
24,66,40000
44,70,80000
25,89,-1
38,69,-1
28,69,-1
28,67,-1
33,60,-1
28,69,-1
29,71,-1
25,68,-1
53,65,-1
41,60,-1
37,64,-1
29,68,-1
22,59,-1
42,67,-1
19,63,-1
36,67,-1
29,69,-1
23,71,-1
28,66,-1
45,64,-1
24,67,-1
24,70,20000
27,66,-1
38,71,-1
21,67,20000
25,70,40000
29,71,-1
33,65,80000
31,75,-1
42,66,-1
25,63,-1
34,69,-1
25,66,-1
25,66,20000
24,64,-1
41,64,-1
26,68,-1
36,66,-1
20,62,20000
31,61,40000
38,64,50000
18,70,-1
26,72,-1
42,69,1e+05
35,71,40000
50,68,-1
50,72,-1
39,70,-1
20,72,-1
49,68,-1
24,70,-1
28,63,-1
44,69,-1
45,69,-1
49,60,-1
26,63,-1
25,63,-1
25,62,-1
25,74,1e+06
34,60,-1
42,64,-1
27,67,-1
29,71,-1
63,60,-1
34,71,-1
32,70,-1
25,60,-1
42,68,-1
23,73,-1
37,62,-1
30,72,-1
31,71,-1
32,64,-1
24,68,-1
50,72,-1
44,71,-1
27,71,-1
28,67,-1
24,66,-1
31,70,-1
53,65,-1
29,64,-1
30,66,-1
40,71,-1
28,60,-1
51,68,80000
42,70,-1
21,66,-1
43,71,-1
28,69,-1
26,68,-1
50,72,-1
25,69,-1
35,69,-1
23,68,-1
49,76,-1
34,63,-1
24,63,-1
20,68,-1
30,74,-1
48,73,1e+05
25,74,-1
34,68,-1
33,74,70000
41,72,-1
22,70,-1
24,71,-1
29,71,-1
26,70,-1
29,65,-1
40,72,-1
53,69,-1
42,64,-1
33,64,-1
57,72,-1
33,63,-1
33,72,-1
39,69,-1
33,70,-1
32,66,40000
24,71,-1
32,64,-1
21,75,-1
22,70,-1
26,67,-1
26,64,20000
59,69,30000
24,73,-1
27,64,-1
25,62,-1
30,72,-1
31,70,20000
27,63,-1
33,65,-1
46,70,-1
36,74,-1
48,63,-1
39,69,150000
44,67,-1
24,74,20000
27,68,-1
26,74,-1
46,64,-1
27,64,-1
28,70,-1
54,69,-1
23,62,-1
23,72,-1
24,63,-1
41,67,-1
37,73,-1
33,70,-1
37,71,1e+05
20,70,20000
24,62,40000
23,64,-1
37,74,-1
43,69,-1
35,70,-1
27,64,-1
23,63,-1
58,67,-1
21,69,1e+06
40,72,-1
28,66,150000
32,62,-1
34,69,40000
25,66,-1
27,63,-1
23,67,-1
39,73,-1
36,68,-1
47,63,-1
37,60,-1
41,67,-1
46,66,-1
28,64,-1
35,71,-1
31,67,-1
29,72,-1
31,70,-1
36,70,-1
54,67,-1
28,68,20000
25,74,-1
31,71,50000
31,67,-1
37,72,-1
41,64,-1
29,70,60000
48,66,-1
28,67,-1
24,67,-1
35,65,-1
23,71,-1
27,70,1e+05
64,72,-1
39,70,-1
34,62,-1
42,64,-1
47,69,-1
63,67,-1
24,64,-1
38,71,-1
31,73,-1
38,69,-1
25,65,-1
28,70,-1
31,62,80000
34,65,-1
36,64,1e+05
26,70,-1
38,60,-1
37,70,-1
22,68,40000
25,70,-1
40,70,-1
34,64,-1
63,68,-1
45,59,-1
49,72,-1
44,70,-1
23,69,20000
24,71,20000
40,67,-1
60,74,-1
48,74,-1
40,67,-1
25,72,-1
35,68,-1
26,70,-1
26,63,-1
29,64,-1
21,67,-1
23,64,-1
22,69,-1
25,72,-1
34,62,-1
44,66,-1
26,71,-1
53,71,80000
36,61,-1
42,73,20000
28,73,-1
22,68,-1
31,70,-1
34,68,-1
30,65,-1
20,67,80000
22,59,-1
37,65,-1
34,64,-1
56,66,-1
29,65,-1
31,71,-1
23,66,20000
36,66,-1
61,65,-1
37,68,-1
35,72,-1
38,72,-1
46,64,-1
46,62,-1
65,70,-1
30,70,150000
28,71,-1
31,71,-1
23,77,-1
28,66,-1
28,64,-1
65,65,-1
27,65,-1
22,62,-1
30,65,-1
26,68,-1
28,59,-1
19,69,-1
25,68,-1
25,67,-1
32,70,-1
30,64,20000
36,69,-1
37,69,-1
27,65,-1
26,66,-1
23,70,-1
49,73,-1
28,69,40000
24,61,-1
21,66,-1
66,66,-1
37,65,30000
26,64,-1
21,66,20000
50,67,-1
63,66,20000
31,67,-1
24,67,20000
27,61,-1
28,64,-1
28,65,-1
35,73,-1
30,68,-1
34,62,-1
33,64,-1
29,75,-1
31,71,20000
31,64,-1
27,65,-1
26,66,-1
23,70,-1
33,67,-1
30,64,-1
28,67,-1
21,59,-1
20,66,-1
24,67,-1
23,62,-1
38,59,-1
41,72,-1
35,68,-1
23,67,-1
35,65,-1
26,69,1e+06
32,72,-1
34,64,-1
44,68,20000
38,72,1e+05
40,76,-1
28,63,-1
27,66,-1
33,63,-1
26,65,-1
24,66,-1
36,65,-1
26,61,-1
26,64,-1
29,67,-1
28,66,-1
27,72,-1
44,73,-1
35,69,-1
31,70,-1
24,71,-1
49,65,-1
29,63,-1
34,66,-1
32,69,-1
22,68,-1
25,66,-1
36,65,1e+05
27,66,-1
38,69,-1
22,73,-1
29,68,-1
24,70,-1
50,68,-1
38,61,-1
64,73,-1
36,68,-1
35,69,-1
27,70,-1
28,67,1e+05
25,67,50000
31,63,-1
35,70,-1
34,70,-1
39,70,-1
26,71,-1
23,63,-1
24,65,-1
28,68,-1
44,71,-1
23,66,-1
27,68,-1
36,70,60000
24,61,-1
27,69,-1
26,65,-1
25,69,-1
26,67,-1
63,61,-1
22,68,-1
26,71,-1
33,73,-1
34,74,-1
31,62,-1
22,64,-1
28,63,-1
40,67,60000
32,73,-1
34,71,-1
23,66,20000
23,71,-1
45,63,-1
38,75,-1
54,64,-1
27,73,20000
25,71,50000
31,80,20000
26,61,-1
31,65,-1
22,70,-1
30,72,-1
27,74,-1
20,73,-1
37,74,70000
31,68,-1
28,63,-1
23,68,-1
26,71,-1
29,66,-1
26,73,-1
37,67,-1
28,61,-1
32,71,-1
25,69,-1
40,72,-1
30,70,-1
28,67,20000
49,66,-1
40,72,-1
32,67,-1
36,70,1e+05
25,68,-1
24,73,-1
35,69,-1
42,71,50000
35,66,-1
31,61,-1
31,68,-1
66,60,-1
28,65,-1
19,68,-1
36,63,-1
27,67,-1
39,62,-1
36,63,-1
30,71,-1
43,63,-1
50,72,-1
31,72,-1
37,73,-1
29,68,70000
26,65,-1
36,67,-1
28,71,-1
28,62,-1
30,71,-1
27,70,-1
58,70,-1
41,67,-1
29,73,-1
44,71,-1
31,69,-1
34,70,-1
24,65,-1
31,65,-1
32,72,-1
36,72,-1
43,75,250000
35,72,-1
23,70,30000
30,67,-1
28,74,1e+06
51,68,-1
37,70,-1
41,72,-1
43,75,-1
32,62,-1
35,63,-1
21,72,-1
30,65,-1
25,65,-1
19,67,-1
29,63,-1
61,71,-1
44,66,-1
51,66,-1
37,73,-1
33,65,-1
26,70,70000
22,69,-1
41,69,-1
29,66,-1
23,70,-1
43,60,-1
24,68,-1
44,67,-1
24,66,20000
56,62,-1
29,68,-1
24,58,-1
22,67,-1
40,64,-1
28,68,-1
33,67,-1
36,74,-1
30,65,-1
29,71,150000
32,75,60000
50,70,-1
27,67,-1
29,62,-1
38,74,-1
50,74,-1
30,74,-1
32,74,-1
24,68,-1
29,70,-1
27,69,40000
33,65,-1
40,67,-1
29,66,-1
60,63,1e+05
34,69,-1
20,63,20000
53,66,-1
59,61,-1
25,67,-1
22,61,-1
31,72,-1
34,67,-1
24,72,-1
25,62,-1
32,69,-1
27,70,20000
32,70,-1
26,68,-1
57,63,-1
30,72,80000
46,67,-1
24,67,-1
29,64,-1
29,64,-1
27,68,50000
30,64,-1
36,66,-1
57,61,-1
27,60,-1
29,66,-1
25,66,-1
43,74,20000
58,70,60000
31,67,-1
22,64,-1
26,67,1e+05
24,67,-1
31,74,-1
21,66,20000
29,71,-1
31,65,30000
25,72,30000
28,64,-1
29,62,-1
45,73,-1
62,64,-1
32,68,-1
43,65,-1
31,76,-1
32,70,-1
37,66,-1
38,72,-1
58,70,30000
28,66,-1
19,66,-1
28,65,70000
29,73,-1
33,74,-1
30,69,-1
34,62,-1
27,63,20000
35,66,-1
23,68,-1
34,66,-1
31,66,-1
30,74,1e+05
21,71,-1
22,64,-1
38,69,-1
21,67,-1
30,62,-1
27,70,-1
27,71,-1
36,63,-1
37,66,-1
28,62,-1
28,68,-1
32,70,1e+05
33,76,-1
27,63,40000
30,63,20000
31,64,-1
26,68,-1
48,70,-1
44,63,-1
28,74,-1
23,72,-1
25,64,-1
23,67,-1
24,61,-1
21,66,-1
20,68,-1
28,67,-1
35,63,-1
24,74,20000
26,69,-1
24,65,-1
25,70,-1
22,67,20000
37,62,-1
60,67,-1
28,64,50000
38,64,-1
24,72,-1
39,66,20000
26,67,-1
41,68,-1
34,68,-1
28,70,-1
24,70,-1
26,72,-1
34,65,-1
33,74,-1
30,70,-1
22,61,-1
31,75,-1
25,73,1e+05
59,69,-1
54,70,-1
25,61,-1
38,64,50000
33,69,-1
39,65,50000
23,65,-1
42,63,-1
67,65,-1
44,65,1e+05
30,63,-1
28,64,-1
25,68,20000
37,72,1e+05
31,67,-1
30,65,-1
25,69,-1
31,69,-1
33,66,-1
23,69,-1
24,70,-1
41,67,-1
38,62,70000
41,67,-1
24,64,-1
23,68,-1
25,67,-1
40,68,-1
26,70,20000
56,64,-1
42,61,20000
25,66,20000
28,64,-1
30,68,-1
37,70,80000
38,74,-1
37,69,-1
48,71,-1
26,69,-1
25,70,20000
44,68,-1
52,64,-1
27,63,-1
29,70,-1
51,63,-1
27,63,-1
21,67,20000
42,63,-1
30,70,-1
37,64,-1
44,67,-1
34,70,-1
29,64,-1
30,68,-1
26,68,-1
18,63,-1
32,67,-1
51,64,-1
24,69,-1
28,65,50000
39,63,-1
62,68,-1
36,61,-1
31,65,-1
27,67,-1
23,62,-1
46,68,-1
24,71,-1
32,72,-1
23,70,70000
37,66,-1
39,65,-1
42,66,-1
28,66,-1
36,69,50000
32,63,-1
33,63,-1
19,63,-1
29,64,-1
27,66,40000
27,64,-1
25,62,-1
65,59,-1
41,62,-1
35,65,50000
24,63,-1
31,63,-1
21,66,-1
27,65,-1
50,65,-1
35,75,-1
21,66,-1
21,66,20000
27,70,-1
35,64,-1
29,65,1e+05
23,61,-1
56,64,-1
29,65,-1
31,68,-1
24,62,-1
48,66,150000
30,64,-1
27,67,-1
47,69,-1
28,73,-1
45,65,-1
57,66,-1
35,65,-1
32,63,-1
39,72,-1
35,65,-1
31,66,-1
24,66,-1
22,74,-1
25,68,-1
29,67,-1
23,66,-1
27,71,-1
29,68,-1
27,72,-1
25,71,-1
44,65,-1
33,64,-1
34,65,-1
30,63,-1
43,61,-1
42,68,-1
37,62,80000
35,63,-1
22,63,-1
20,74,20000
22,71,-1
28,74,-1
27,64,-1
38,65,-1
66,68,20000
25,68,-1
29,69,-1
33,72,-1
36,69,-1
35,67,-1
43,72,-1
33,65,-1
30,72,-1
32,64,-1
32,73,-1
22,68,-1
33,67,-1
28,72,-1
66,64,-1
54,70,20000
25,66,-1
30,71,80000
31,72,-1
31,72,-1
26,69,-1
23,66,20000
23,72,-1
18,69,20000
49,73,-1
31,70,-1
36,69,-1
25,61,-1
29,63,-1
21,69,-1
37,65,-1
62,70,-1
30,63,-1
21,67,-1
31,65,40000
26,72,-1
33,64,-1
36,68,-1
41,66,-1
32,69,-1
45,67,-1
39,78,-1
29,71,-1
61,70,-1
66,72,-1
34,62,-1
22,68,20000
26,65,-1
42,64,-1
29,63,-1
34,66,-1
38,65,-1
24,66,-1
31,64,-1
25,66,-1
28,73,50000
40,70,1e+05
34,65,-1
56,72,-1
27,73,-1
50,71,1e+05
36,72,80000
25,68,-1
26,72,1e+05
27,70,-1
26,63,-1
26,63,-1
38,63,-1
32,66,-1
45,64,-1
30,69,20000
22,66,-1
29,68,-1
34,71,-1
45,69,-1
21,66,-1
45,69,-1
56,64,-1
47,72,-1
39,70,-1
25,71,-1
24,71,-1
27,67,20000
30,72,1e+05
26,64,-1
24,65,-1
38,74,-1
32,70,-1
22,67,20000
26,75,-1
26,70,-1
38,71,-1
23,71,-1
40,80,20000
22,74,-1
35,65,-1
32,72,-1
25,60,-1
25,73,60000
30,69,-1
49,72,60000
22,67,-1
20,71,-1
58,69,60000
21,70,20000
26,71,-1
30,71,-1
29,66,-1
23,67,-1
28,71,-1
47,71,-1
24,68,-1
26,69,-1
60,67,-1
37,70,150000
23,67,50000
40,69,-1
43,71,-1
42,69,-1
42,66,-1
27,69,-1
42,71,-1
40,72,-1
47,68,-1
58,65,-1
40,72,-1
35,68,-1
19,70,-1
42,70,-1
24,75,-1
27,75,-1
30,66,20000
29,67,50000
28,75,-1
33,70,-1
48,71,-1
38,73,30000
29,61,-1
45,74,80000
27,66,-1
39,64,-1
48,67,-1
26,66,-1
31,66,-1
41,70,70000
29,69,-1
40,67,-1
23,62,-1
25,63,20000
21,69,-1
27,70,-1
35,67,-1
29,71,-1
30,67,-1
34,79,-1
30,74,-1
35,69,-1
62,64,-1
23,71,-1
19,61,-1
23,60,-1
25,65,-1
29,71,80000
23,72,-1
33,67,-1
28,64,-1
26,70,-1
21,73,20000
35,67,-1
36,61,-1
23,67,-1
44,65,-1
35,69,-1
29,70,-1
35,71,-1
23,65,-1
35,70,-1
40,67,-1
46,73,60000
27,63,-1
26,62,-1
21,68,-1
23,70,-1
30,62,-1
30,69,-1
31,70,-1
28,69,-1
39,74,-1
27,74,-1
27,75,-1
31,75,20000
40,67,50000
23,74,-1
68,70,-1
26,69,-1
41,76,-1
27,68,-1
35,71,-1
58,71,70000
33,68,80000
35,69,40000
25,70,-1
36,66,-1
28,70,70000
38,69,-1
32,72,-1
32,68,-1
26,73,-1
24,72,40000
25,73,-1
34,69,-1
26,66,70000
30,70,-1
29,72,-1
19,76,-1
31,69,-1
42,68,-1
28,69,-1
25,67,40000
25,70,-1
22,62,-1
31,68,50000
30,70,-1
49,71,-1
27,65,80000
31,73,40000
38,73,-1
30,70,-1
31,74,20000
24,72,-1
37,66,-1
27,70,-1
31,66,20000
34,65,-1
49,72,-1
24,72,-1
39,69,-1
27,73,20000
27,67,-1
26,69,-1
27,67,-1
35,67,-1
33,62,-1
31,69,-1
30,66,-1
31,73,-1
37,72,-1
27,72,-1
38,78,-1
40,67,-1
28,77,30000
34,69,-1
42,67,40000
29,72,-1
37,72,-1
27,71,-1
43,72,-1
43,73,-1
26,71,-1
43,68,-1
35,70,-1
53,65,-1
46,65,-1
33,65,-1
31,61,-1
36,72,-1
42,64,-1
33,72,-1
29,72,-1
33,71,-1
27,74,-1
50,75,1e+05
30,71,-1
42,64,60000
34,72,-1
23,65,-1
23,67,-1
35,62,-1
34,67,-1
50,70,60000
28,60,-1
59,68,-1
49,64,-1
20,66,-1
25,71,40000
25,72,-1
29,73,-1
23,67,-1
24,67,-1
48,73,40000
32,75,20000
29,71,-1
33,70,-1
27,69,-1
37,71,-1
38,69,-1
27,69,-1
25,67,-1
32,68,-1
30,64,-1
44,70,30000
34,65,-1
27,64,-1
44,66,-1
26,76,-1
29,73,-1
40,72,-1
30,70,1e+05
29,72,-1
48,69,-1
22,70,-1
24,66,-1
34,68,-1
45,73,70000
27,70,-1
29,69,-1
30,73,-1
21,65,-1
27,66,-1
31,74,-1
30,73,-1
21,68,20000
27,77,-1
24,68,70000
29,67,-1
56,72,-1
29,68,20000
43,72,20000
30,71,-1
25,69,-1
42,65,-1
27,68,-1
26,70,-1
28,66,50000
30,70,-1
36,64,-1
25,74,40000
22,73,-1
33,70,-1
30,69,-1
28,74,-1
27,74,-1
21,71,-1
30,70,-1
26,66,-1
22,70,20000
26,73,-1
34,69,80000
22,74,-1
60,70,-1
33,68,40000
28,70,-1
35,68,-1
24,68,-1
29,64,-1
26,73,-1
36,69,-1
30,71,-1
44,65,-1
25,71,-1
56,64,-1
46,68,-1
29,63,-1
25,67,-1
66,70,-1
29,68,70000
28,73,-1
31,71,40000
29,73,-1
40,72,-1
22,67,-1
23,74,-1
29,70,-1
26,75,-1
21,70,5e+05
30,69,-1
21,68,30000
19,69,-1
35,69,-1
33,72,-1
41,69,50000
59,71,-1
51,71,-1
26,72,-1
34,68,1e+05
35,95,-1
27,64,-1
32,71,40000
27,75,-1
37,67,-1
51,66,-1
40,67,-1
40,64,40000
29,66,-1
58,67,-1
28,76,20000
31,70,-1
42,74,-1
28,71,-1
57,72,-1
25,68,-1
24,67,-1
38,69,-1
36,65,-1
23,71,40000
29,67,60000
28,64,-1
51,65,-1
28,70,-1
33,64,-1
57,64,50000
28,73,-1
25,70,-1
39,70,-1
23,68,20000
36,72,-1
29,72,-1
22,67,-1
34,71,30000
33,73,-1
34,72,-1
27,70,-1
41,72,30000
29,74,-1
26,71,-1
36,71,-1
18,74,20000
34,73,-1
21,69,-1
20,66,20000
24,65,-1
26,70,-1
30,67,-1
32,72,-1
23,70,30000
44,74,-1
26,70,60000
36,68,-1
34,67,1e+06
43,71,80000
38,73,250000
24,68,-1
39,71,-1
38,73,-1
29,70,-1
41,71,-1
51,73,-1
32,66,-1
48,64,-1
37,71,-1
30,70,-1
28,64,-1
36,66,-1
27,66,20000
38,62,-1
25,70,-1
32,70,-1
25,74,-1
32,70,-1
30,70,20000
50,68,80000
39,68,50000
24,71,-1
31,73,-1
40,71,60000
30,69,-1
20,62,-1
28,66,-1
27,63,-1
22,62,30000
27,68,1e+05
53,72,-1
43,66,60000
30,76,-1
27,72,-1
36,71,-1
41,68,40000
25,72,-1
27,69,-1
23,75,-1
23,69,-1
32,77,-1
28,70,-1
25,72,-1
27,72,-1
27,65,-1
56,66,-1
25,61,-1
48,68,-1
29,67,-1
33,74,20000
26,69,-1
51,62,-1
50,72,-1
42,71,70000
30,70,-1
32,73,-1
33,70,-1
22,71,-1
34,71,-1
62,66,-1
28,75,-1
21,76,-1
28,73,1e+05
19,62,-1
24,65,-1
30,74,-1
39,60,-1
35,70,-1
45,63,-1
25,67,-1
25,68,-1
27,66,-1
33,64,-1
31,61,-1
32,75,1e+06
25,66,-1
40,73,150000
24,72,-1
26,70,-1
27,68,-1
25,72,-1
48,67,-1
24,72,-1
32,67,-1
34,64,-1
23,64,-1
40,67,50000
32,71,-1
33,67,-1
27,69,1e+05
19,62,-1
21,60,20000
25,72,40000
41,63,-1
22,64,-1
27,67,-1
41,71,-1
23,74,-1
29,65,-1
24,71,-1
51,70,1e+06
23,71,40000
24,67,-1
23,68,-1
36,64,-1
23,63,-1
34,68,-1
24,72,1e+06
20,64,20000
26,72,1e+06
28,65,-1
30,69,50000
46,63,-1
24,62,-1
26,74,-1
26,70,-1
25,71,30000
37,64,-1
28,74,-1
29,70,1e+05
22,71,-1
28,72,-1
28,69,-1
25,72,-1
29,65,-1
29,72,30000
55,67,-1
33,65,-1
25,68,1e+06
41,73,40000
24,66,-1
38,66,40000
28,70,-1
42,62,30000
37,73,-1
28,77,-1
33,72,-1
29,72,-1
28,70,-1
27,70,-1
33,67,250000
27,68,-1
25,71,20000
48,69,-1
26,68,-1
36,62,-1
26,67,-1
31,72,20000
28,69,1e+06
23,66,-1
29,67,-1
40,61,-1
23,70,-1
33,67,-1
29,66,30000
33,68,-1
31,69,-1
53,73,-1
26,72,-1
52,69,1e+05
28,72,-1
23,72,-1
24,72,-1
30,68,-1
30,70,-1
31,62,-1
60,68,-1
69,66,-1
27,67,-1
23,65,-1
26,62,-1
25,63,-1
19,73,-1
25,68,-1
34,73,-1
31,72,-1
29,70,-1
54,74,-1
27,73,-1
24,75,-1
25,72,-1
43,74,-1
27,70,80000
19,69,-1
34,64,-1
24,62,20000
25,75,-1
21,59,-1
35,72,-1
51,65,-1
28,68,-1
46,64,-1
44,66,-1
30,69,70000
38,70,-1
26,69,-1
33,71,-1
30,74,-1
32,74,-1
34,73,-1
32,70,-1
29,72,40000
42,69,70000
23,76,-1
35,66,-1
28,61,-1
55,63,-1
25,65,20000
36,68,-1
45,62,-1
27,59,-1
21,61,-1
48,58,-1
41,62,-1
28,72,-1
31,70,-1
26,72,-1
23,71,-1
30,75,-1
33,69,-1
23,70,-1
39,74,60000
31,73,-1
25,73,-1
33,66,-1
49,64,-1
33,69,-1
24,66,-1
21,68,30000
30,72,-1
31,64,-1
24,65,-1
34,67,-1
35,63,-1
26,69,-1
62,71,-1
27,80,-1
26,71,-1
33,75,-1
31,70,50000
30,67,-1
43,70,-1
46,70,-1
24,75,-1
18,68,-1
58,62,-1
25,76,-1
24,67,-1
26,71,-1
26,69,-1
34,64,-1
18,69,-1
27,73,-1
50,72,-1
30,72,1e+05
26,75,-1
25,71,-1
65,70,-1
28,68,-1
39,71,30000
38,68,70000
30,74,-1
34,68,-1
23,70,-1
32,66,-1
28,63,-1
34,63,-1
55,72,80000
64,73,-1
46,69,-1
25,61,-1
28,65,-1
26,77,1e+05
26,69,-1
39,63,20000
30,68,-1
34,69,-1
24,69,-1
31,75,-1
24,69,-1
20,70,80000
32,76,-1
35,66,-1
20,73,-1
21,71,20000
57,67,-1
37,70,-1
35,63,-1
28,68,-1
48,74,-1
35,68,-1
34,72,-1
35,68,-1
32,67,-1
24,67,-1
34,64,-1
27,72,-1
20,64,-1
44,68,-1
26,70,-1
37,65,1e+05
50,65,-1
44,66,-1
41,71,-1
22,71,20000
22,69,-1
45,67,-1
28,64,-1
33,72,-1
33,60,-1
25,67,-1
25,74,30000
22,62,-1
25,70,-1
23,63,-1
31,71,-1
52,67,70000
27,63,-1
42,64,70000
39,66,-1
27,67,20000
57,70,-1
52,65,-1
36,69,-1
28,68,-1
29,66,-1
23,64,-1
34,70,1e+06
20,61,-1
28,72,30000
23,69,-1
21,72,-1
28,68,-1
44,68,-1
49,66,-1
22,67,-1
34,75,-1
25,69,-1
24,72,-1
39,66,-1
20,70,20000
29,66,-1
48,67,50000
21,71,-1
42,65,-1
38,68,-1
58,63,-1
41,67,-1
28,66,-1
50,72,-1
60,66,-1
30,68,-1
56,76,30000
37,68,50000
40,61,-1
57,73,70000
44,74,-1
30,60,-1
26,71,-1
24,70,-1
25,68,-1
34,69,-1
22,69,-1
37,64,-1
36,65,-1
45,69,250000
33,64,-1
59,75,-1
45,67,-1
61,63,-1
30,64,-1
31,72,-1
21,36,-1
35,60,30000
53,63,60000
27,66,30000
32,65,50000
37,69,1e+05
24,68,-1
26,63,20000
26,68,-1
52,71,30000
31,60,-1
25,70,20000
47,67,-1
51,74,-1
59,67,60000
40,65,-1
47,67,-1
48,71,-1
55,64,-1
40,64,-1
46,68,-1
41,70,-1
23,60,-1
34,72,-1
35,64,-1
27,60,-1
22,67,-1
31,71,-1
49,63,60000
40,71,-1
47,72,-1
36,67,-1
45,71,-1
39,74,-1
38,71,-1
32,67,-1
53,75,-1
23,74,-1
44,61,-1
34,69,-1
27,70,50000
52,69,-1
23,68,-1
28,64,-1
31,68,-1
34,72,40000
29,72,-1
28,69,-1
39,71,-1
28,64,-1
